bat_speed,impact_height,ball_length,ball_line,timing,front_foot,shot_type
113.91,34.77,2.763,21.09,0.8234,1,straight_drive
90.3,65.56,5.662,49.94,0.7901,0,cut
83.71,44.04,3.939,-44.79,0.813,1,flick
95.43,19.96,3.378,14.96,0.7042,1,defensive
79.97,42.89,2.661,45.75,0.7296,1,cover_drive
108.49,89.1,6.781,-36.85,0.5824,1,pull
74.21,42.75,5.623,-39.18,0.5165,1,defensive
96.08,3.18,3.251,70.05,0.8423,1,cover_drive
119.42,56.7,5.498,-37.19,0.6368,1,flick
97.25,49.68,2.484,13.16,0.6838,1,straight_drive
72.57,59.38,4.957,-60.52,0.5786,0,flick
93.07,109.3,6.881,56.4,0.6903,1,cut
91.46,73.76,6.033,-28.79,0.6172,0,pull
104.73,98.23,7.793,-20.96,0.5687,0,pull
75.9,35.13,3.542,-53.25,0.622,1,flick
100.54,62.38,4.158,28.56,0.8065,1,cover_drive
99.08,84.82,6.932,8.0,0.6557,0,pull
93.27,52.31,2.948,-42.5,0.6611,1,flick
80.35,65.52,2.524,65.65,0.7435,0,defensive
107.35,34.47,3.3,-2.51,0.7151,1,straight_drive
83.52,50.94,3.451,-13.89,0.3448,1,defensive
98.86,79.02,6.071,89.44,0.4836,0,cut
118.77,59.26,7.951,-11.89,0.744,0,pull
72.55,71.71,5.046,-46.92,1.0,1,flick
90.58,49.42,5.505,125.04,0.7818,0,cut
66.07,64.29,4.681,0.8,0.6622,1,defensive
58.34,54.03,5.29,1.03,0.4958,1,defensive
73.36,39.66,4.341,-79.08,0.7166,1,flick
110.65,45.34,3.207,66.44,0.6189,1,cover_drive
87.27,40.49,3.46,-9.55,0.3674,1,defensive
93.1,36.31,3.385,65.75,0.7782,1,cover_drive
74.92,40.89,3.438,17.12,0.7597,1,straight_drive
110.36,42.44,3.536,50.2,0.7548,1,cover_drive
64.13,9.88,3.432,26.27,0.5679,1,defensive
87.08,71.98,5.514,-7.25,0.7651,0,pull
103.4,84.01,5.615,35.64,0.4726,1,cut
81.96,52.77,4.458,-13.61,0.9104,1,flick
115.55,87.58,7.133,31.09,0.9466,0,pull
101.61,45.69,2.847,7.76,0.7974,1,straight_drive
99.28,80.09,6.259,-4.92,0.641,0,cut
64.27,56.37,4.681,-23.64,0.772,1,defensive
113.85,20.53,3.31,24.82,0.7686,0,straight_drive
103.45,75.29,4.937,78.16,0.5687,0,cut
79.68,31.14,2.682,35.08,0.7024,1,straight_drive
72.04,31.05,3.663,-57.02,0.4782,0,flick
99.48,39.33,1.668,38.74,0.8344,1,cover_drive
99.03,57.29,6.082,65.4,0.6777,1,cut
67.72,44.72,3.718,-77.35,0.6515,1,flick
82.01,49.15,3.88,-31.32,0.8567,1,flick
110.67,24.06,2.301,14.87,0.6269,1,straight_drive
110.15,82.5,7.11,33.9,0.7445,0,pull
77.92,61.76,6.833,72.15,0.8493,0,cut
71.79,41.14,6.327,-2.31,0.3099,1,defensive
78.71,55.54,6.231,68.2,0.6023,1,cut
114.89,65.34,6.197,11.24,0.8455,0,cut
91.06,41.85,2.497,55.82,0.6931,1,cover_drive
86.52,42.09,4.205,-3.12,0.5852,0,flick
64.16,52.77,5.523,-19.2,0.7876,1,defensive
101.57,56.72,4.736,-0.74,0.6938,0,flick
90.01,56.53,3.63,34.83,0.9229,1,cover_drive
83.72,70.13,3.749,-109.77,0.8314,1,flick
87.33,82.69,7.206,37.19,0.5948,1,pull
102.79,73.0,6.597,79.2,0.9318,1,cut
92.97,37.39,2.781,19.96,0.7345,1,straight_drive
89.29,31.21,3.207,38.56,1.0,1,cover_drive
92.86,30.49,2.787,0.37,0.9013,1,straight_drive
78.39,57.83,3.756,-25.43,0.3116,1,defensive
78.32,59.0,3.013,-48.5,0.863,0,flick
91.57,39.36,3.656,87.0,0.795,1,cover_drive
52.99,29.35,5.087,-0.53,0.589,1,defensive
112.85,23.18,3.975,42.05,1.0,1,cover_drive
113.05,58.09,3.651,-7.3,0.7333,1,flick
89.59,78.02,5.883,-66.27,0.6686,0,pull
82.37,55.37,3.928,-2.46,0.3823,1,defensive
91.37,61.33,7.174,-20.01,0.8466,1,pull
99.39,43.28,3.444,44.32,0.7028,1,cover_drive
102.07,31.19,3.206,74.92,0.6593,1,cover_drive
96.55,62.43,5.177,108.91,0.4348,0,cut
81.23,55.29,2.948,-6.86,0.5059,1,defensive
89.92,40.94,4.12,-80.36,0.6498,1,flick
91.66,55.63,2.53,60.57,0.7392,1,cover_drive
70.51,23.04,4.344,-43.85,0.8144,1,flick
86.73,9.38,3.024,28.96,0.6031,1,cover_drive
83.5,28.75,3.225,-10.22,1.0,1,flick
87.39,49.83,5.063,-7.13,0.6594,1,flick
90.65,31.22,3.181,35.38,0.7734,1,cover_drive
86.07,26.56,2.884,54.11,0.7476,1,cover_drive
76.24,73.2,5.848,63.5,1.0,1,cut
87.11,27.76,3.614,-4.77,0.7564,1,straight_drive
86.98,80.66,5.835,-9.78,0.794,1,pull
110.51,60.17,5.378,86.03,0.806,0,cut
93.03,51.48,4.563,24.13,0.3233,1,defensive
75.54,71.68,7.221,99.88,0.5113,0,cut
88.86,58.63,6.103,-12.92,0.615,0,pull
94.11,80.33,6.93,-5.92,0.668,0,pull
113.62,61.2,7.003,-6.26,0.8549,0,pull
101.84,10.72,2.817,10.41,0.6364,1,straight_drive
106.27,45.22,2.687,43.27,0.64,1,cover_drive
102.72,20.54,2.457,21.8,0.4735,1,straight_drive
91.81,6.03,2.184,44.88,0.9204,1,cover_drive
77.98,93.62,7.293,-8.41,0.7497,0,pull
102.91,45.99,2.269,42.38,0.8209,0,cover_drive
62.61,21.43,5.782,0.78,0.5849,0,defensive
82.04,28.63,3.227,92.76,0.706,1,cover_drive
90.46,68.35,5.292,23.15,0.7436,0,cut
72.67,36.69,3.159,-3.19,0.6359,0,defensive
82.81,46.69,2.286,52.73,0.7985,1,cover_drive
80.64,53.98,5.755,65.56,0.8741,1,cut
98.33,30.27,4.303,29.62,0.5727,1,cover_drive
86.12,67.97,5.521,95.1,0.8492,0,cut
90.27,39.46,3.337,-58.87,0.705,1,flick
92.72,52.41,7.275,57.85,0.6284,0,cut
99.34,38.47,2.639,42.94,0.6994,1,cover_drive
78.45,49.44,2.962,39.74,0.352,1,defensive
87.93,64.55,4.982,64.46,0.7135,1,cut
70.55,35.99,3.542,-70.14,0.6542,1,flick
97.24,68.8,3.77,-50.88,0.6897,0,flick
87.57,95.52,6.122,75.11,0.9419,0,cut
86.45,58.08,5.569,100.18,1.0,0,cut
97.96,49.99,3.246,45.98,0.7185,1,cover_drive
94.74,36.86,2.949,26.06,0.8336,1,straight_drive
85.94,50.56,4.455,-50.31,0.6044,1,flick
115.12,71.97,6.604,-21.53,0.7364,0,pull
88.92,42.03,6.502,-13.95,0.8433,0,pull
77.04,42.98,2.796,-2.39,0.526,0,defensive
88.09,66.17,3.294,-86.27,0.5844,1,flick
91.9,17.87,1.819,80.32,0.5624,1,cover_drive
89.42,52.5,4.469,-56.28,0.736,0,defensive
95.67,37.21,2.807,70.06,0.8524,0,cover_drive
66.43,63.86,3.345,63.18,0.261,0,defensive
83.93,72.3,2.003,28.72,0.5321,1,defensive
95.96,53.18,2.545,46.13,0.6973,1,straight_drive
112.21,36.17,3.592,48.77,0.8208,1,cover_drive
57.72,31.18,2.755,-42.58,0.3722,0,defensive
92.95,45.39,4.053,51.07,0.7556,1,cover_drive
102.61,55.68,6.201,-1.55,0.6837,0,pull
73.68,48.26,2.224,83.94,0.8866,1,cover_drive
91.72,28.74,3.539,-40.14,1.0,1,flick
105.35,54.04,6.527,82.81,0.7384,1,cut
99.47,28.14,4.334,98.17,0.795,0,cover_drive
88.54,58.46,7.849,-9.8,0.7751,0,pull
85.9,101.82,6.027,-27.0,0.8502,0,pull
86.09,38.78,2.723,-82.94,0.6662,0,flick
113.9,59.69,6.383,31.27,0.7027,1,pull
110.41,56.1,6.416,83.62,0.5074,0,cut
104.04,31.22,3.85,-48.24,0.7635,0,flick
99.73,95.68,7.365,-20.24,0.8281,0,pull
59.83,52.81,3.756,-52.3,0.7692,1,flick
77.23,44.37,3.443,-43.52,0.4074,1,flick
61.59,32.25,3.301,-18.2,0.3276,1,defensive
73.97,63.1,3.489,-46.39,0.9035,1,flick
84.6,24.27,2.851,64.69,0.8086,1,cover_drive
109.11,78.25,5.912,-15.33,0.6341,1,pull
93.84,56.83,3.884,34.52,0.3276,0,defensive
87.05,54.52,3.591,-47.65,0.592,1,flick
85.98,41.77,2.815,-17.16,0.7386,1,straight_drive
62.72,50.26,4.974,-5.59,0.2167,0,defensive
92.78,36.6,5.523,-8.32,0.7412,0,pull
86.84,43.32,6.108,25.76,0.4555,1,defensive
79.19,29.77,3.523,19.03,0.6611,1,straight_drive
93.72,51.04,6.177,83.05,0.7682,0,cut
97.49,24.06,3.475,39.32,0.5794,1,cover_drive
65.95,55.29,3.921,1.93,0.865,0,flick
86.97,81.61,5.214,120.89,0.4878,1,cut
92.34,72.05,5.145,-23.99,0.7254,0,pull
86.32,51.82,3.45,19.87,0.6634,1,defensive
80.39,56.3,7.748,73.94,0.865,1,cut
93.18,45.54,2.382,31.31,0.7457,1,straight_drive
96.13,63.25,6.005,26.13,0.8884,0,cut
90.16,41.51,3.911,56.35,0.8182,1,cover_drive
95.6,34.49,3.012,89.87,0.653,0,cover_drive
120.38,34.96,3.459,24.79,0.916,1,straight_drive
94.62,78.6,4.431,33.32,0.5136,0,cut
71.49,52.58,3.345,-57.48,0.7952,1,flick
93.87,68.87,7.579,34.04,0.9128,0,pull
72.61,42.86,4.413,25.6,0.9571,1,defensive
89.27,51.54,5.787,64.02,0.6179,0,cut
76.9,71.19,5.882,67.53,0.6097,0,cut
121.27,58.26,2.603,22.35,0.6718,0,straight_drive
85.97,44.89,3.407,49.57,0.9087,1,cover_drive
88.84,37.07,2.895,-30.43,0.2415,1,defensive
74.72,35.32,3.664,6.05,0.5273,0,defensive
90.1,41.08,5.017,-36.57,0.3067,1,defensive
85.06,31.96,3.126,3.41,0.6237,1,straight_drive
93.8,54.01,3.31,-26.5,0.7458,0,flick
115.93,25.46,3.247,107.69,0.7453,1,cover_drive
83.67,59.72,3.256,58.66,0.9505,1,cover_drive
87.05,62.81,6.158,109.06,0.6828,0,cut
115.49,46.63,3.679,-2.59,0.6741,1,straight_drive
102.02,41.71,3.336,74.58,0.6617,0,cover_drive
84.28,46.95,3.158,69.79,0.7974,1,cover_drive
86.18,35.18,3.169,35.79,0.9365,1,straight_drive
73.36,22.08,3.757,-21.81,0.5198,1,defensive
100.03,62.11,4.876,56.59,0.7797,0,cut
90.59,72.02,7.248,3.44,0.6137,0,pull
69.71,34.23,1.721,31.23,0.7307,1,straight_drive
62.62,61.9,3.41,39.33,0.9233,0,defensive
81.27,73.88,6.436,40.58,0.5751,1,pull
74.68,14.58,4.5,11.71,0.8323,0,defensive
91.22,17.3,2.633,7.95,0.5504,1,defensive
90.2,86.55,5.795,61.46,0.6939,1,cut
92.71,49.97,2.259,-35.62,0.7924,1,flick
87.28,51.04,3.915,-62.77,0.7429,0,flick
105.71,31.63,3.024,-10.39,0.761,1,straight_drive
61.26,31.86,2.532,68.51,0.5684,1,defensive
72.47,62.51,3.512,-47.45,0.8012,1,flick
91.5,77.52,6.674,-24.62,0.8006,0,pull
78.89,90.24,6.051,53.52,0.7101,0,cut
109.55,30.47,3.287,38.18,0.6079,0,cover_drive
95.89,36.36,5.294,19.94,0.5846,0,defensive
97.32,57.16,6.873,-20.59,0.485,0,pull
74.96,29.13,2.703,62.93,0.7597,1,cover_drive
95.5,34.18,2.562,16.36,0.908,1,straight_drive
99.79,75.66,5.975,55.99,0.824,0,cut
79.01,47.09,5.253,-29.14,0.7252,1,flick
70.53,29.92,3.711,16.95,0.6176,1,defensive
79.18,25.4,3.186,51.9,0.624,1,cover_drive
62.82,31.48,2.899,-49.31,0.9015,0,flick
86.67,17.17,3.3,-16.65,0.728,0,flick
65.21,57.3,5.001,78.63,0.6304,1,cut
88.79,53.92,4.289,-46.31,0.4669,1,flick
93.78,42.16,2.855,6.12,0.7947,1,straight_drive
82.78,37.18,3.742,73.75,0.8448,1,cover_drive
111.29,39.23,2.966,85.02,0.5253,1,cover_drive
84.26,28.87,5.908,-20.98,0.7133,0,defensive
62.77,15.84,5.442,11.63,0.6431,1,defensive
87.59,40.94,4.714,-40.95,0.4758,1,flick
89.57,43.99,2.398,12.68,0.6525,1,straight_drive
97.01,73.89,6.402,99.03,0.5545,0,cut
104.14,47.63,4.533,27.55,0.4236,0,defensive
66.36,30.24,2.354,22.72,0.4346,1,defensive
92.94,36.53,3.291,28.42,0.8342,1,straight_drive
65.14,54.88,4.433,-52.43,0.7495,1,flick
82.5,48.58,2.242,66.08,0.7135,1,cover_drive
100.11,6.87,2.57,43.34,0.7243,1,cover_drive
93.12,27.54,6.488,40.93,0.7703,0,cut
100.24,33.98,4.717,-46.11,0.572,1,flick
78.67,39.84,4.887,-7.04,0.4956,1,defensive
109.4,65.65,4.93,-29.12,0.9392,0,flick
97.56,70.0,7.556,-16.15,0.937,0,pull
88.65,73.11,6.644,70.22,0.6672,1,cut
106.97,45.81,6.304,27.4,0.5906,1,defensive
98.84,69.48,6.977,3.75,0.3915,0,pull
74.9,30.18,3.278,11.48,0.7155,1,straight_drive
95.71,37.16,2.606,42.39,0.6115,1,straight_drive
79.84,53.03,4.461,0.06,0.5765,0,defensive
60.13,43.16,3.955,20.21,0.7588,1,defensive
91.18,41.35,2.891,74.89,0.8974,1,cover_drive
96.87,44.84,2.308,29.24,0.7886,1,straight_drive
91.83,86.73,4.532,-21.3,0.703,1,flick
93.15,38.34,3.129,50.72,0.6754,1,cover_drive
89.59,93.53,6.107,82.88,0.6202,0,cut
94.58,73.27,6.304,16.79,0.5395,0,pull
90.68,77.27,5.289,2.21,0.2453,1,defensive
94.83,46.15,2.468,15.01,0.7717,1,straight_drive
103.77,62.76,7.693,-19.37,0.6984,0,pull
84.13,58.76,7.323,-9.84,0.7775,0,pull
100.19,43.12,2.677,10.2,0.7996,1,straight_drive
105.61,38.09,4.886,-58.81,0.8085,1,flick
122.17,49.92,7.191,-17.58,0.1623,1,pull
87.77,18.26,5.1,-5.63,0.5917,1,defensive
67.8,36.57,3.647,-5.97,0.1665,1,defensive
104.6,62.62,3.343,30.38,0.5433,0,straight_drive
78.62,62.1,5.014,35.42,0.707,0,cut
90.91,37.07,6.816,-30.21,0.6939,0,pull
106.77,34.55,2.607,22.59,0.7952,1,straight_drive
71.63,21.76,2.776,-28.6,0.3901,1,defensive
86.98,37.9,5.995,47.32,0.6098,1,cut
61.73,44.76,4.037,27.61,0.4457,1,defensive
112.57,88.65,5.316,38.99,0.701,0,cut
74.1,53.64,3.858,15.68,0.915,1,defensive
98.45,33.69,2.699,76.14,0.661,0,cover_drive
82.09,30.08,2.058,-9.19,0.4486,1,defensive
103.07,32.36,2.376,31.97,0.9199,1,cover_drive
89.34,56.46,3.308,12.14,0.8865,1,straight_drive
81.56,94.67,6.455,89.98,0.5245,0,cut
65.8,22.66,4.357,-4.45,0.451,0,defensive
100.25,58.39,6.735,-8.97,0.7204,0,pull
102.15,92.02,7.288,0.79,0.5393,0,pull
74.68,53.55,3.04,-111.62,0.8883,1,flick
112.04,73.37,7.333,2.65,0.6428,0,pull
95.75,48.88,5.035,-6.06,0.2324,1,defensive
105.05,42.42,3.758,28.56,0.8138,1,straight_drive
97.76,91.04,5.983,96.59,0.7039,0,cut
116.27,18.31,2.836,7.75,0.7215,1,straight_drive
85.04,69.22,6.32,-12.53,0.7513,1,pull
78.26,41.69,2.697,-52.59,0.9493,0,flick
92.99,48.75,2.806,-8.42,0.9042,1,straight_drive
102.77,60.81,5.447,44.36,0.855,0,cut
69.65,52.2,2.92,21.41,0.5999,1,defensive
82.84,39.75,2.941,79.17,0.7381,1,cover_drive
73.22,45.8,6.722,60.45,0.8339,0,cut
102.91,19.78,2.607,47.85,0.5872,0,cover_drive
94.43,14.75,3.081,48.14,0.7291,1,cover_drive
81.56,56.5,5.788,77.73,0.8834,0,cut
67.88,53.18,3.81,-58.49,0.8991,1,flick
97.48,64.38,3.163,-69.13,0.8732,0,flick
104.75,76.72,5.991,73.52,0.9654,0,cut
96.85,49.79,3.034,61.36,0.7984,1,cover_drive
88.19,35.17,3.637,18.99,0.6871,0,cover_drive
95.16,48.18,6.826,-1.61,0.5042,0,pull
102.03,18.21,3.475,42.94,0.6969,1,straight_drive
83.96,42.25,4.51,-44.7,0.5883,1,flick
90.6,58.09,2.95,-11.25,0.8525,1,straight_drive
92.07,71.35,5.774,29.43,0.556,1,cut
93.46,94.8,5.977,82.86,0.5546,0,cut
105.15,40.98,3.826,-38.96,0.4912,0,flick
72.72,84.64,5.969,89.28,0.6052,0,cut
98.19,76.16,6.481,36.38,0.7003,0,cut
107.16,53.06,3.168,-15.45,0.8041,1,straight_drive
100.81,39.51,3.566,46.06,0.714,1,cover_drive
74.31,48.11,3.683,7.29,0.441,1,defensive
114.5,66.27,6.666,0.84,0.7095,0,pull
114.94,39.64,2.797,0.84,0.6143,1,straight_drive
83.88,31.74,2.299,34.78,0.6944,1,cover_drive
87.07,39.45,2.938,47.33,0.8086,1,straight_drive
69.2,43.78,3.692,-40.69,0.7623,1,flick
77.35,34.43,3.013,4.25,0.6805,1,straight_drive
99.56,66.33,2.643,-37.06,0.8463,1,flick
94.32,43.34,3.048,70.41,0.6243,1,cover_drive
98.39,25.83,2.749,-6.53,0.8245,1,straight_drive
98.16,37.39,2.621,30.47,0.564,1,straight_drive
92.12,75.31,6.083,77.72,0.7123,0,cut
107.19,55.39,6.365,78.27,0.5881,1,cut
114.97,35.34,2.009,36.89,0.7121,1,cover_drive
98.23,72.6,6.064,32.26,0.5387,0,cut
86.13,55.7,6.184,-19.02,0.7116,0,pull
96.88,40.88,3.169,-8.76,0.7459,1,straight_drive
107.9,32.22,2.497,5.11,0.5419,1,straight_drive
103.36,58.97,2.173,72.26,0.7934,1,cover_drive
94.57,62.13,3.243,-0.88,0.6507,0,flick
128.7,57.86,6.762,-3.88,0.9513,1,pull
91.69,8.95,3.07,78.39,0.9122,1,cover_drive
96.17,60.33,6.858,25.87,1.0,0,cut
77.06,52.19,5.782,46.2,0.6282,0,cut
75.71,52.14,5.782,55.12,0.7111,1,cut
93.52,44.0,1.899,67.66,0.6552,1,cover_drive
65.27,64.85,3.59,-46.09,0.4845,1,flick
70.19,31.2,2.156,3.59,0.2456,1,defensive
109.26,74.95,6.63,57.32,0.6815,1,cut
97.54,42.42,3.553,-49.93,0.5385,1,flick
74.01,39.24,4.054,-14.97,0.4929,0,defensive
100.25,53.25,2.769,17.94,0.766,1,straight_drive
83.89,48.73,2.656,1.76,0.6177,1,straight_drive
77.61,38.46,3.802,-25.31,0.6648,1,flick
92.63,32.07,3.065,66.21,0.8372,1,cover_drive
108.81,42.51,2.797,3.64,0.8426,1,straight_drive
71.06,45.8,3.834,-15.82,0.6246,1,flick
97.35,39.69,3.366,79.76,0.7515,0,cover_drive
96.17,56.89,6.045,12.1,0.8377,0,pull
110.08,66.66,4.138,-32.07,0.6711,0,flick
75.78,44.85,3.844,-57.82,0.7497,1,flick
71.29,40.54,3.562,55.64,0.6619,1,defensive
62.37,68.83,4.121,-22.28,0.6888,1,flick
101.06,100.2,7.264,-21.27,0.8373,1,pull
91.42,29.21,3.609,60.54,0.8411,1,cover_drive
100.52,70.58,6.998,-15.87,0.586,0,pull
95.78,34.38,2.279,-28.58,0.7991,1,straight_drive
83.0,68.32,5.734,36.59,0.5842,0,cut
39.49,56.03,2.809,-7.98,0.5727,0,defensive
87.46,26.94,2.65,41.56,0.4692,1,cover_drive
76.27,59.49,5.282,10.56,0.6891,1,defensive
102.25,37.21,6.767,67.99,1.0,0,cut
65.1,21.77,3.242,-27.35,0.3046,0,defensive
82.17,61.66,3.693,-49.49,0.903,0,flick
100.14,25.44,5.236,-35.12,0.5466,1,defensive
97.33,33.31,3.165,57.52,0.7397,1,cover_drive
105.45,23.58,2.21,-27.95,0.7362,1,straight_drive
92.8,32.2,3.292,-33.38,0.5438,0,flick
103.92,67.23,5.722,102.81,0.719,0,cut
81.56,68.64,6.847,-23.82,0.6982,1,pull
81.5,86.96,5.576,56.67,0.7172,0,cut
96.14,65.17,6.602,-14.76,0.6057,0,pull
90.12,42.03,3.859,-45.54,0.8506,1,flick
95.89,48.73,6.727,4.2,0.7801,0,pull
105.99,90.95,6.801,13.73,0.6137,0,pull
94.37,49.53,2.343,-72.01,0.5622,0,flick
79.95,16.03,3.777,-89.09,0.882,1,flick
102.99,67.38,6.075,-42.39,0.9587,1,pull
87.12,40.66,4.345,-51.85,0.7227,1,flick
99.63,89.78,5.22,-49.86,0.6115,0,pull
79.09,93.17,6.18,88.17,0.7148,0,cut
96.47,24.24,3.19,1.88,0.7758,1,straight_drive
95.9,63.88,6.178,78.06,0.8896,0,cut
63.9,35.43,4.426,-51.43,0.3017,1,defensive
65.92,21.82,4.416,25.16,0.6493,1,defensive
110.77,72.58,3.89,-66.53,0.6509,1,flick
82.15,63.86,3.392,-16.48,0.4241,1,flick
87.64,26.43,4.903,45.31,0.6454,1,defensive
100.27,53.03,2.863,18.57,0.8872,1,straight_drive
90.72,36.54,2.955,4.47,0.5461,1,straight_drive
114.4,22.97,4.26,-32.19,0.5443,1,defensive
100.43,25.99,3.635,-48.94,0.4878,1,flick
96.62,63.16,4.1,-19.23,0.8596,1,flick
74.48,46.95,4.06,55.07,0.1246,1,defensive
108.91,33.59,3.243,-3.85,0.7625,1,flick
80.39,34.65,4.422,10.94,0.6055,0,defensive
78.62,70.81,6.598,-57.48,0.6515,0,pull
102.99,24.46,3.925,53.7,0.7621,0,straight_drive
95.18,93.3,6.751,29.84,0.7957,1,cut
85.21,16.3,2.119,28.46,0.7266,1,straight_drive
93.77,47.93,2.606,53.78,0.658,1,cover_drive
91.01,66.02,6.391,48.95,0.8421,0,pull
69.09,41.58,4.644,-55.7,0.623,1,flick
94.11,58.59,7.05,69.12,0.7756,1,cut
93.86,38.35,3.318,67.29,0.5727,1,cover_drive
115.77,34.72,3.222,34.64,0.6909,1,cover_drive
93.38,52.24,2.893,4.03,0.7137,1,straight_drive
94.82,70.73,6.059,77.99,0.5916,0,cut
85.65,24.98,2.803,22.12,0.8435,0,straight_drive
103.37,40.63,3.419,0.06,0.7666,1,straight_drive
82.37,53.29,3.69,-22.78,0.7452,1,flick
86.6,22.91,4.151,67.62,0.6799,1,cover_drive
94.88,35.52,2.273,12.01,0.8492,1,straight_drive
116.02,68.84,6.921,-29.06,0.6353,1,pull
93.9,37.19,3.192,-18.2,0.8327,1,straight_drive
91.23,85.72,5.985,63.29,0.857,1,cut
83.5,62.7,6.62,81.33,0.6739,0,cut
84.49,25.66,2.439,22.66,1.0,1,straight_drive
102.64,68.63,6.65,-28.29,0.9958,0,pull
104.14,19.3,2.898,-1.49,0.6216,1,straight_drive
101.51,35.76,3.33,63.15,0.677,1,cover_drive
62.51,46.07,3.082,26.61,0.8031,1,straight_drive
82.32,83.99,6.313,100.94,0.6995,1,cut
94.59,42.61,3.071,83.72,0.9478,1,cover_drive
68.52,15.97,3.895,6.88,0.7104,1,straight_drive
95.13,76.38,6.763,-29.99,0.5795,0,pull
104.22,93.7,5.228,73.91,0.6505,0,cut
80.73,53.94,4.841,-11.6,0.2975,0,defensive
92.06,70.76,6.065,105.27,0.6497,1,cut
80.33,65.86,5.884,17.33,0.859,0,pull
35.32,36.22,4.099,42.15,0.3972,1,defensive
74.39,35.04,5.749,82.01,0.7161,0,cut
98.9,36.32,2.837,3.29,0.6823,1,straight_drive
86.52,42.48,2.907,25.68,0.7356,1,straight_drive
98.01,50.91,2.651,18.87,0.7142,1,straight_drive
91.15,90.42,3.643,-45.39,0.7487,1,flick
98.63,50.13,2.828,32.82,0.7207,1,cover_drive
72.58,22.93,5.576,-15.36,0.7349,1,defensive
104.11,51.95,6.209,12.46,0.7733,0,pull
103.66,61.05,4.274,-27.74,0.6987,1,flick
74.83,40.13,2.755,-2.55,0.7398,1,straight_drive
98.83,44.44,7.038,42.52,0.7752,0,cut
94.49,26.86,3.584,43.86,0.8852,1,cover_drive
83.15,50.78,3.979,41.0,0.745,1,cover_drive
102.5,31.08,3.155,79.35,0.6205,1,cover_drive
69.4,39.48,2.57,-49.84,0.8584,1,flick
93.38,70.15,7.401,9.53,0.604,0,pull
83.5,22.49,2.507,-10.37,0.5936,1,flick
104.85,31.54,2.951,18.96,1.0,1,straight_drive
108.01,65.29,5.375,-29.23,0.6104,1,pull
92.33,32.58,4.518,-56.64,0.7848,1,flick
102.17,91.02,5.1,47.48,0.8683,0,cut
99.42,45.03,3.405,17.74,0.7009,1,straight_drive
92.31,36.46,4.83,-35.83,0.6838,0,flick
86.04,61.41,4.725,12.0,0.7673,1,flick
81.51,45.36,3.824,6.54,0.7211,1,straight_drive
87.83,43.4,5.577,-5.26,0.541,1,defensive
112.92,40.52,2.329,25.11,0.823,1,straight_drive
97.45,78.52,5.45,-44.68,0.4594,0,pull
87.81,55.8,7.535,9.49,0.7561,0,cut
102.16,59.39,3.273,28.25,0.5084,0,defensive
91.8,29.82,2.501,47.4,0.6887,1,cover_drive
90.49,56.85,3.693,-26.42,0.8328,1,flick
107.69,33.18,5.01,0.49,0.8625,1,flick
90.66,65.49,4.409,-91.97,0.7021,1,flick
110.54,92.31,6.475,25.07,0.8257,1,pull
97.96,73.56,6.362,2.17,0.8753,0,pull
80.96,64.29,4.939,76.78,0.8657,0,cut
94.06,75.42,6.668,57.2,0.6828,0,cut
76.38,44.02,3.583,66.7,0.5902,1,cover_drive
83.82,47.34,4.409,51.47,0.7756,0,defensive
96.27,84.75,5.84,-31.06,0.7091,0,pull
100.83,78.8,6.626,69.61,0.6386,0,cut
80.3,57.33,3.037,-9.91,0.9355,1,straight_drive
82.65,61.04,4.843,96.05,1.0,1,cut
77.3,27.53,4.735,81.56,0.4852,1,defensive
105.78,30.71,2.837,-11.97,0.6917,1,straight_drive
97.26,71.61,5.785,36.54,0.7849,1,cut
105.63,41.42,2.925,17.8,0.5714,1,straight_drive
101.42,32.5,1.616,22.18,0.6311,1,straight_drive
108.59,51.3,3.135,47.46,0.9032,1,cover_drive
99.91,75.26,7.626,-24.5,0.6648,0,pull
82.75,33.64,3.797,36.85,0.2741,1,defensive
96.05,46.4,3.504,-70.18,0.8947,0,flick
97.93,76.5,4.084,-11.03,0.7938,1,flick
75.55,42.25,2.27,-2.46,0.7638,1,straight_drive
103.79,36.57,2.837,59.32,0.7808,1,cover_drive
89.92,43.93,5.538,71.02,0.756,1,cut
87.74,63.17,3.211,26.86,0.7284,1,straight_drive
86.81,86.29,7.459,40.4,0.7277,1,cut
98.16,36.91,2.873,28.22,0.9702,1,straight_drive
93.68,17.35,2.746,34.82,0.7842,1,cover_drive
63.54,83.03,2.65,26.64,0.4942,0,defensive
72.65,52.11,6.026,41.44,0.7993,0,cut
96.37,78.71,7.21,55.4,0.5292,1,cut
83.12,34.06,3.389,-83.96,0.5451,0,flick
73.28,30.16,4.595,-43.95,0.4874,1,defensive
61.82,39.2,3.765,-16.04,0.8134,1,defensive
101.45,49.36,4.13,-75.0,0.7046,1,flick
95.09,74.84,5.382,-18.13,0.695,0,pull
99.7,4.66,2.953,7.71,0.8521,1,straight_drive
96.84,80.21,6.279,61.46,0.6846,0,cut
85.74,63.34,6.127,67.09,0.7494,0,cut
100.3,20.79,3.682,43.79,0.7585,1,cover_drive
118.9,60.77,6.936,-18.79,0.4327,1,pull
77.01,48.6,3.8,22.96,0.3495,1,defensive
101.9,76.18,7.262,-36.49,0.9313,0,pull
105.49,23.84,3.143,64.59,0.7611,1,cover_drive
